Name,Tract,latitude,longitude,service_type
Fairfield Ave & Roosevelt Rd,843300,41.866624,-87.694521,divvy station
Emerald Ave & 31st St,600400,41.838198,-87.645143,divvy station
Aberdeen St & Monroe St,833100,41.880419,-87.655519,divvy station
Michigan Ave & Oak St,81202,41.90096039,-87.62377664,divvy station
Leavitt St & North Ave,241300,41.910282,-87.682325,divvy station
Karlov Ave & Madison St,260200,41.88085,-87.727907,divvy station
Avondale Ave & Irving Park Rd,161000,41.953393,-87.732002,divvy station
Dayton St & North Ave,842200,41.9105780349,-87.6494219288,divvy station
Ashland Ave & 13th St,842900,41.865234,-87.666507,divvy station
Conservatory Dr & Lake St,836800,41.885502,-87.716866,divvy station
DuSable Lake Shore Dr & Belmont Ave,61902,41.940775,-87.639192,divvy station
Clarendon Ave & Leland Ave,31400,41.967968,-87.650001,divvy station
Halsted St & 37th St,839900,41.827059,-87.64572,divvy station
California Ave & 29th St,843500,41.840222,-87.694129,divvy station
Sheridan Rd & Montrose Ave,32100,41.96167,-87.65464,divvy station
Fort Dearborn Dr & 31st St,351000,41.838556,-87.608218,divvy station
N Carpenter St & W Lake St,833000,41.885586,-87.6531893,divvy station
Damen Ave & 81st St,710500,41.746534,-87.673055,divvy station
Kilbourn & Belden,200401,41.922352,-87.739024,divvy station
Ritchie Ct & Banks St,80100,41.906866,-87.626217,divvy station
Elizabeth St & Randolph St,833000,41.884336,-87.658902,divvy station
Francisco Ave & Bloomingdale Ave,222500,41.913959,-87.699368,divvy station
Vernon Ave & 75th St,691400,41.758361,-87.614138,divvy station
Clark St & Lincoln Ave,71500,41.915689,-87.6346,divvy station
Mies van der Rohe Way & Chestnut St,81300,41.8985866514,-87.6219152258,divvy station
Clinton St & 18th St,843200,41.85795,-87.640826,divvy station
Western Ave & 62nd St,835000,41.780985,-87.6834204,divvy station
Sheffield Ave & Fullerton Ave,70400,41.9256018819,-87.6537080423,divvy station
Dearborn St & Van Buren St,839100,41.876268,-87.629155,divvy station
Clark St & Armitage Ave,71500,41.918306,-87.636282,divvy station
Damen Ave & Leland Ave,830800,41.967094,-87.679028,divvy station
Damen Ave & 33rd St,840300,41.834108,-87.67559,divvy station
Daley Center Plaza,839100,41.884241,-87.629634,divvy station
Narragansett & McLean,250400,41.9158931,-87.7851104,divvy station
Damen Ave & Charleston St,832200,41.920082,-87.677855,divvy station
Laramie Ave & Kinzie St,251500,41.887832,-87.755527,divvy station
Streeter Dr/Grand Ave,81402,41.892401,-87.612388,divvy station
Central Park Ave & 24th St,300600,41.8481,-87.715068,divvy station
Wood St & Webster Ave,832300,41.9210567299,-87.6727974415,divvy station
Southport Ave & Roscoe St,831900,41.943739,-87.66402,divvy station
Clark St & Berwyn Ave,30900,41.9780306225,-87.6685649157,divvy station
Union Ave & Root St,842600,41.819102,-87.643278,divvy station
Larrabee St & Armitage Ave,71800,41.918084,-87.643749,divvy station
Warren Park West,20500,42.001785,-87.688829,divvy station
Eberhart Ave & 61st St,420600,41.7840710728,-87.6144835353,divvy station
MLK Jr Dr & 56th St,400300,41.7934294566,-87.6158532619,divvy station
Western Ave & 104th St,720600,41.7045871022,-87.6812034845,divvy station
Lockwood Ave & Wrightwood Ave,190702,41.927766,-87.758544,divvy station
Francisco Ave & 47th St,842800,41.8084245,-87.696619,divvy station
Michigan Ave & Ida B Wells Dr,320400,41.876243,-87.624426,divvy station
LaSalle Dr & Huron St,81700,41.894877,-87.632326,divvy station
Field Museum,330100,41.865312,-87.617867,divvy station
Lake Park Ave & 47th St,390700,41.809443,-87.591875,divvy station
Blackstone Ave & 59th St,411100,41.787877,-87.590461,divvy station
Wilton Ave & Diversey Pkwy,70300,41.932418,-87.652705,divvy station
N Sheffield Ave & W Wellington Ave,63000,41.9362263,-87.6537676,divvy station
Washtenaw Ave & Madison St,837400,41.881286,-87.69396,divvy station
Cottage Grove Ave & 51st St,843600,41.803038,-87.606615,divvy station
Kildare Ave & 26th St,301801,41.8442315,-87.7321534,divvy station
Throop St & 52nd St,611900,41.799659,-87.657195,divvy station
Wabash Ave & Adams St,320400,41.8794723523,-87.6256886059,divvy station
Lincoln Ave & Waveland Ave,50600,41.948797,-87.675278,divvy station
Ellis Ave & 55th St,836200,41.7943006205,-87.6014497734,divvy station
Albany Ave & Douglas Blvd,843100,41.86314,-87.703022,divvy station
Lavergne Ave & Division St,250800,41.902513,-87.750869,divvy station
Western Ave & Lake St,837800,41.884606,-87.685853,divvy station
California Ave & 36th St,580100,41.8282301,-87.6945422,divvy station
Woodlawn Ave & 75th St,841800,41.75916,-87.595751,divvy station
California Ave & Division St,240900,41.903029,-87.697474,divvy station
Michigan Ave & Pearson St,81300,41.89766,-87.62351,divvy station
Phillips Ave & 83rd St,460400,41.744531,-87.56506,divvy station
Wabash Ave & 9th St,320600,41.870769,-87.625734,divvy station
Clark St & Schreiber Ave,830600,41.999245,-87.671249,divvy station
Paulina St & Montrose Ave,60200,41.961507,-87.671387,divvy station
Dorchester Ave & 63rd St,843900,41.7804056457,-87.5914159893,divvy station
Central Ave & Madison St,252102,41.880121,-87.763238,divvy station
Sheffield Ave & Willow St,832600,41.913688,-87.652855,divvy station
Broadway & Wilson Ave,830700,41.965221,-87.658139,divvy station
Ashland Ave & Grace St,60400,41.950687,-87.6687,divvy station
Sheffield Ave & Waveland Ave,61100,41.949399,-87.654529,divvy station
Central Ave & Chicago Ave,251200,41.894958,-87.764902,divvy station
Wolcott Ave & Polk St,838200,41.871262,-87.673688,divvy station
Morgan St & Lake St*,833000,41.8854917063,-87.6522892714,divvy station
Talman Ave & Addison St,843700,41.9466358306,-87.694614758,divvy station
Stewart Ave & 83rd St,842400,41.743717,-87.634088,divvy station
Cannon Dr & Fullerton Ave,70101,41.9267559875,-87.6344287848,divvy station
Lincoln Ave & Diversey Pkwy,70400,41.932225,-87.658617,divvy station
Western Ave & Howard St,20100,42.018901,-87.690048,divvy station
Central St Metra,809100,42.063598,-87.69873,divvy station
La Villita Park (Albany/30th),843500,41.8392528,-87.7020207,divvy station
Keeler Ave & Roosevelt Rd,843000,41.866402,-87.7300171,divvy station
Harding Ave & 26th St,300500,41.8444715,-87.7232647,divvy station
Western Ave & Berteau Ave,50200,41.95774,-87.688273,divvy station
Michigan Ave & Lake St,320100,41.886022,-87.624398,divvy station
Narragansett & Wrightwood,190601,41.927294,-87.7852027,divvy station
Stewart Ave & 63rd St,680900,41.779835,-87.634774,divvy station
Troy St & Grace St,160700,41.950244,-87.706489,divvy station
Racine Ave & 18th St,310600,41.858166,-87.656495,divvy station
Orange & Addison,170700,41.9448846,-87.82423,divvy station
DuSable Lake Shore Dr & Diversey Pkwy,70101,41.932588,-87.636427,divvy station
McCormick Blvd & Devon Ave,130100,41.997136,-87.711217,divvy station
Broadway & Ridge Ave,30500,41.9840446107,-87.6602738295,divvy station
Racine Ave & Congress Pkwy,832900,41.87464,-87.65703,divvy station
S Aberdeen St & W 106th St,730700,41.701217,-87.649345,divvy station
Cityfront Plaza Dr & Pioneer Ct,81403,41.890573,-87.622072,divvy station
Campbell Ave & Irving Park Rd,843700,41.953634,-87.690782,divvy station
Wabash Ave & 16th St,330100,41.860384,-87.625813,divvy station
Benson Ave & Church St,809402,42.048214,-87.683485,divvy station
Southport Ave & Irving Park Rd,60400,41.954177,-87.664358,divvy station
Monticello Ave & Lawrence Ave,140602,41.968204,-87.719547,divvy station
Oakley Ave & Touhy Ave,20100,42.012342,-87.688243,divvy station
Kilpatrick Ave & Grand Ave,831300,41.912732,-87.743636,divvy station
Calumet Ave & 33rd St,839500,41.8349,-87.61793,divvy station
Racine Ave & Fullerton Ave,70400,41.925566,-87.658416,divvy station
Woodlawn & 103rd,500200,41.707338,-87.59399,divvy station
Meade Ave & Diversey Ave,190601,41.9309018,-87.7784686,divvy station
Marshfield Ave & 44th St,610300,41.813996,-87.666589,divvy station
May St & Taylor St,833300,41.8694821,-87.6554864,divvy station
Wolcott Ave & Fargo Ave,10201,42.016977,-87.677725,divvy station
Central Ave & Wellington Ave,190402,41.934883,-87.766753,divvy station
Ashland Ave & Blackhawk St,241600,41.907066,-87.667252,divvy station
Morgan St & Polk St,841900,41.871737,-87.65103,divvy station
Calumet Ave & 35th St,839500,41.831379,-87.618034,divvy station
Larrabee St & North Ave,842200,41.91021,-87.6435,divvy station
Panama Ave & Grace St,170500,41.9476665,-87.829258,divvy station
Komensky Ave & 55th St,620200,41.793279,-87.724189,divvy station
Honore St & Division St,242200,41.903119,-87.673935,divvy station
California Ave & Granville Ave,20802,41.994028,-87.699302,divvy station
Shedd Aquarium,330100,41.8672259568,-87.6153553902,divvy station
Ping Tom Park (East),330200,41.8579886,-87.6319447,divvy station
Wood St & Taylor St (Temp),838200,41.8692652184,-87.6737308502,divvy station
Lamon Ave & Chicago Ave,251000,41.8952,-87.748223,divvy station
Morgan Ave & 14th Pl,283800,41.862378,-87.651062,divvy station
N Southport Ave & W Newport Ave,831900,41.944019,-87.663975,divvy station
Damen Ave & Chicago Ave,243000,41.895769,-87.67722,divvy station
Mason Ave & Belmont Ave,190402,41.9383682,-87.7725029,divvy station
Ellis Ave & 58th St,836200,41.788746,-87.601334,divvy station
Racine Ave & 65th St,681000,41.775393,-87.654308,divvy station
Elston Ave & Henderson St,210100,41.941499,-87.701051,divvy station
Greenwood Ave & 47th St,390200,41.809835,-87.599383,divvy station
Long Ave & Belden Ave,191200,41.9227049,-87.760954,divvy station
Wells St & 19th St,841100,41.856802,-87.633879,divvy station
Aberdeen St & Jackson Blvd,833100,41.87772613,-87.65478743,divvy station
Commercial Ave & 83rd St,460200,41.744615,-87.551208,divvy station
California Ave & 71st St,660900,41.764748,-87.693121,divvy station
Winthrop Ave & Lawrence Ave,830700,41.968812,-87.657659,divvy station
Sheridan Rd & Greenleaf Ave,10400,42.0105865628,-87.6624120948,divvy station
Menard Ave & North Ave,250400,41.9097167,-87.7702037,divvy station
Francisco Ave & Hollywood Ave,20701,41.984746,-87.701593,divvy station
Lakeview Ave & Fullerton Pkwy,70101,41.925858,-87.638973,divvy station
Central Ave & Harrison St,252102,41.872993,-87.764499,divvy station
Larrabee St & Kingsbury St,81900,41.897764,-87.642884,divvy station
Canal St & Jackson Blvd,281900,41.877245,-87.639366,divvy station
State St & 95th St,490300,41.7218499,-87.6228544,divvy station
Franklin St & Lake St,839100,41.885837,-87.6355,divvy station
Green St & Randolph St*,833000,41.8836016573,-87.6486267149,divvy station
Drexel Ave & 60th St,420400,41.785861,-87.604553,divvy station
Aberdeen St & Randolph St,833000,41.884114,-87.654264,divvy station
Lawler Ave & 50th St,560300,41.802209,-87.7489007,divvy station
Southport Ave & Wrightwood Ave,70600,41.928773,-87.663913,divvy station
Kildare Ave & 85th St,700302,41.738463,-87.728572,divvy station
Canal St & Harrison St,841900,41.874255,-87.639573,divvy station
Kildare Ave & Chicago Ave,842100,41.8954359,-87.7335726,divvy station
Wells St & Concord Ln,71500,41.912133,-87.634656,divvy station
California Ave & Milwaukee Ave,221400,41.922695,-87.697153,divvy station
Buckingham Fountain,320400,41.876665,-87.620483,divvy station
Halsted St & Polk St,841900,41.87184,-87.64664,divvy station
Western Ave & 21st St,841200,41.854109,-87.685838,divvy station
Major Ave & Bloomingdale Ave,250400,41.9125923,-87.7686995,divvy station
Sheridan Rd & Lawrence Ave,31300,41.969517,-87.654691,divvy station
W Oakdale Ave & N Broadway,63301,41.935581,-87.644042,divvy station
Rhodes Ave & 32nd St,351000,41.836208,-87.613533,divvy station
Tripp Ave & 15th St,290900,41.860777,-87.7313639,divvy station
Campbell Ave & 51st St,630500,41.8009585,-87.6867556,divvy station
Green St & Madison St,833000,41.881859328,-87.6492637396,divvy station
State St & Harrison St,839000,41.874053,-87.627716,divvy station
Kilbourn Ave & Belden Ave,200401,41.922369,-87.739024,divvy station
South Shore Dr & 67th St,843900,41.773643,-87.567514,divvy station
Leavitt St & Division St,242400,41.902997,-87.683825,divvy station
Wilton Ave & Diversey Pkwy*,70300,41.932418,-87.652705,divvy station
Halsted St & Maxwell St,841900,41.864883,-87.647071,divvy station
Woodlawn Ave & 55th St,410700,41.795264,-87.596471,divvy station
Shields Ave & 28th Pl,340300,41.842733,-87.635491,divvy station
Rhodes Ave & 71st St,690500,41.766,-87.611726,divvy station
Seeley Ave & Roscoe St,50800,41.943403,-87.679618,divvy station
Wells St & Evergreen Ave,80300,41.906724,-87.63483,divvy station
Halsted St & 59th St,834700,41.787539,-87.644874,divvy station
Hoyne Ave & 34th St,840300,41.8320245,-87.6778387,divvy station
Milwaukee Ave & Fullerton Ave,221300,41.924691,-87.70055,divvy station
Kedzie Ave & 83rd St,700401,41.742523,-87.702279,divvy station
Maplewood Ave & 59th St,835000,41.7863375,-87.6874351,divvy station
MLK Jr Dr & 29th St,350100,41.842052,-87.617,divvy station
Central Park Ave & Bloomingdale Ave,222900,41.914166,-87.716755,divvy station
Harlem & Irving Park,170100,41.9532568,-87.8071434,divvy station
Lincoln Ave & Sunnyside Ave,40900,41.963004,-87.684781,divvy station
Prospect Sq & 91st St,720100,41.7282338,-87.6675239,divvy station
Clark St & 9th St (AMLI),839000,41.870816,-87.631246,divvy station
Damen Ave & Pershing Rd,590500,41.823192,-87.676597,divvy station
Leavitt St & Lawrence Ave,40401,41.968885,-87.684001,divvy station
Eggleston Ave & 69th St,681200,41.768898,-87.635876,divvy station
Chicago Ave & Washington St,810000,42.032562,-87.679101,divvy station
Larrabee St & Oak St,81900,41.9002194932,-87.6429854676,divvy station
Cottage Grove Ave & 71st St,841800,41.765719037,-87.604959713,divvy station
Financial Pl & Ida B Wells Dr,839100,41.875023628,-87.6330940425,divvy station
Indiana Ave & 103rd St,490902,41.7071702712,-87.6184719801,divvy station
Perry Ave & 69th St,690300,41.7692930899,-87.6281959291,divvy station
Jeffery Blvd & 71st St,430200,41.766638237,-87.5764501141,divvy station
Christiana Ave & Lawrence Ave,140701,41.9683544936,-87.7118306675,divvy station
New St & Illinois St,81403,41.8908470406,-87.6186168194,divvy station
Troy Ave & 27th St,843500,41.84265,-87.70401,divvy station
Kedzie Ave & 57th St,630800,41.789944,-87.703233,divvy station
Clark St & Wrightwood Ave,70200,41.929546,-87.643118,divvy station
2112 W Peterson Ave,20902,41.991178,-87.683593,divvy station
Ashland Ave & Grand Ave,243300,41.891072,-87.666611,divvy station
Troy St & Jackson Blvd,271200,41.877505,-87.70485,divvy station
Loomis St & Jackson Blvd,833100,41.877945,-87.662007,divvy station
Kostner Ave & Adams St,260500,41.877917,-87.735737,divvy station
Campbell Ave & North Ave,240600,41.910535,-87.689556,divvy station
Western Ave & Lunt Ave,20302,42.0085943972,-87.6904922389,divvy station
Lincolnwood Dr & Central St,808900,42.064854,-87.715297,divvy station
Seeley Ave & Garfield Blvd,611600,41.794087,-87.675478,divvy station
Emerald Ave & 28th St,600400,41.84358,-87.645368,divvy station
DuSable Lake Shore Dr & Monroe St,320100,41.880958,-87.616743,divvy station
Cicero Ave & Roscoe Ave,151002,41.942427,-87.747315,divvy station
Cottage Grove Ave & Oakwood Blvd,380100,41.822985,-87.6071,divvy station
Stetson Ave & South Water St,320100,41.886835,-87.62232,divvy station
Wabash Ave & Cermak Rd,841000,41.852619,-87.626488,divvy station
Albany Ave & 16th St,843100,41.85936,-87.70302,divvy station
Broadway & Belmont Ave,62000,41.940106,-87.645451,divvy station
Wabash Ave & Wacker Pl,320100,41.886875,-87.62603,divvy station
Morgan St & 18th St,310400,41.858086,-87.651073,divvy station
Western Ave & Fillmore St,282700,41.868563,-87.686234,divvy station
Michigan Ave & 71st St,691000,41.765286,-87.621748,divvy station
Central Park & Augusta Blvd,231200,41.8989108,-87.7164901,divvy station
Leavitt St/North Ave,241300,41.910077,-87.682306,divvy station
Clinton St & Jackson Blvd,281900,41.8783166118,-87.6409810781,divvy station
Dearborn St & Erie St,81600,41.893992,-87.629318,divvy station
Normal Ave & Archer Ave,841100,41.849527,-87.640591,divvy station
Hastings LWS,842900,41.8635164,-87.6797485,divvy station
Kildare & Cermak,843400,41.851414,-87.73215,divvy station
Washtenaw Ave & Peterson Ave,20802,41.99066,-87.697075,divvy station
Franklin St & Monroe St,839100,41.880317,-87.635185,divvy station
State St & 76th St,691300,41.756971,-87.624621,divvy station
Broadway & Waveland Ave,60900,41.949074,-87.648636,divvy station
Ravenswood Ave & Lawrence Ave,830800,41.968445,-87.674226,divvy station
Sheridan Rd & Noyes St (NU),808800,42.058239,-87.677432,divvy station
Mozart St & 79th St,700501,41.749702,-87.693917,divvy station
Yates Blvd & 93rd St,480400,41.7261663902,-87.5662761927,divvy station
Lavergne Ave & 46th St,560200,41.80934,-87.7478312,divvy station
Bosworth Ave & Howard St,10100,42.019537,-87.669563,divvy station
Franklin St & Jackson Blvd,839100,41.8777079559,-87.6353211408,divvy station
Western Ave & Winnebago Ave,222200,41.91552,-87.687022,divvy station
Indiana Ave & 31st St,839200,41.838842,-87.621857,divvy station
Eckhart Park,842300,41.89637337,-87.66098386,divvy station
Kenneth Ave & 50th St,570300,41.8023156,-87.7344142,divvy station
Central Ave & Lake St,251400,41.887664,-87.765469,divvy station
Leavitt St & Armitage Ave,832200,41.917805,-87.682437,divvy station
Ashland Ave & Division St,241400,41.90345,-87.667747,divvy station
Dodge Ave & Church St,809600,42.048308,-87.698224,divvy station
Delano Ct & Roosevelt Rd,839000,41.867491,-87.63219,divvy station
Burnham Harbor,330100,41.8574117871,-87.6137915254,divvy station
Albany Ave & Belmont Ave,210100,41.939638,-87.705263,divvy station
Elizabeth St & 47th St,611100,41.80839,-87.656526,divvy station
Long Ave & Belmont Ave,190300,41.9383071,-87.761663,divvy station
Clinton St & Roosevelt Rd,841900,41.8671177825,-87.6410879593,divvy station
Carpenter St & 63rd St,680600,41.77987,-87.650919,divvy station
Winchester (Ravenswood) Ave & Balmoral Ave,40100,41.979762,-87.67753,divvy station
Roscoe & Harlem,170800,41.9416062,-87.8072964,divvy station
Ravenswood Ave & Berteau Ave,60200,41.957921,-87.673567,divvy station
S Michigan Ave & E 118th St,530100,41.679804,-87.620843,divvy station
Western Ave & Roscoe St,51000,41.943034,-87.687288,divvy station
Virginia Ave & Catalpa Ave,40300,41.9812456,-87.7048924,divvy station
Albany Ave & Montrose Ave,160601,41.961041,-87.705866,divvy station
Wabash Ave & Roosevelt Rd,330100,41.867227,-87.625961,divvy station
Fairfield Ave & 44th St,580600,41.813617,-87.6932272,divvy station
Orleans St & Merchandise Mart Plaza,81800,41.888243,-87.63639,divvy station
Ridge Blvd & Howard St,10201,42.019276,-87.68452,divvy station
Milwaukee Ave & Wabansia Ave,240500,41.912616,-87.681391,divvy station
Clark St & Grace St,61100,41.95078,-87.659172,divvy station
Wells St & Walton St,838300,41.89993001,-87.63443007,divvy station
Lamon Ave & Belmont Ave,151002,41.9390108,-87.7492834,divvy station
Harlem Ave & Grace St,170300,41.9488531,-87.806938,divvy station
Karlov Ave & Lawrence Ave,140500,41.967947,-87.730409,divvy station
Albany Ave & 26th St,843500,41.844507,-87.701655,divvy station
Kedzie Ave & 66th Pl,660500,41.772584,-87.703007,divvy station
Vincennes Ave & 75th St,691200,41.75797,-87.63121,divvy station
Artesian Ave & 71st St,661000,41.764345,-87.684417,divvy station
Western Ave & 24th St,841300,41.84847,-87.685109,divvy station
Clinton St & Madison St,280100,41.8827519657,-87.6411902905,divvy station
Clark St & Schiller St,80201,41.907993,-87.631501,divvy station
State St & Randolph St,320100,41.8846210726,-87.6278342307,divvy station
State St & 29th St,350400,41.841707,-87.626938,divvy station
S Wentworth Ave & W 111th St,491000,41.6926176,-87.6280518,divvy station
Milwaukee Ave & Grand Ave,243500,41.891578,-87.648384,divvy station
Marine Dr & Ainslie St,31300,41.9716,-87.650154,divvy station
Broadway & Sheridan Rd,832100,41.952833,-87.649993,divvy station
Malcolm X College,838100,41.877618,-87.673895,divvy station
Damen Ave & Madison St,838100,41.88137,-87.67493,divvy station
Sacramento Blvd & Fulton Ave,837100,41.886528,-87.70167,divvy station
Clifton Ave & Armitage Ave,71000,41.918216,-87.656936,divvy station
Cottage Grove Ave & 83rd St,440102,41.743441,-87.604836,divvy station
Canal St & Taylor St,841900,41.870257,-87.639474,divvy station
Halsted St & Roscoe St,62000,41.94367,-87.64895,divvy station
Central Park Ave & Douglas Blvd,838700,41.862355,-87.7157109,divvy station
Greenview Ave & Jarvis Ave,10300,42.015962,-87.66857,divvy station
Indiana Ave & Roosevelt Rd,320600,41.867888,-87.623041,divvy station
Broadway & Cornelia Ave,61800,41.945529,-87.646439,divvy station
Western Ave & Gunnison St,40201,41.969659,-87.68955,divvy station
Stony Island Ave & 71st St,430300,41.7664929373,-87.5864608775,divvy station
N Green St & W Lake St,833000,41.885579,-87.648484,divvy station
Elston Ave & Wabansia Ave,842300,41.912919,-87.664169,divvy station
Kildare Ave & Division St,842100,41.902393,-87.733598,divvy station
Adler Planetarium,330100,41.866095,-87.607267,divvy station
Clark St & Ida B Wells Dr,839100,41.8759326655,-87.6305845355,divvy station
Sheffield Ave & Webster Ave,71000,41.92154,-87.653818,divvy station
Damen Ave & Pierce Ave,241400,41.9093960065,-87.6776919292,divvy station
Paulina Ave & North Ave,241500,41.9098546522,-87.66993016,divvy station
Artesian Ave & Hubbard St,242800,41.8895,-87.688257,divvy station
Sacramento Blvd & Addison St,210100,41.94609,-87.702988,divvy station
Tripp Ave & 31st St,301803,41.836966,-87.730502,divvy station
Elmwood Ave & Austin St,810200,42.025784,-87.684107,divvy station
Damen Ave & Clybourn Ave,70700,41.931931,-87.677856,divvy station
MLK Jr Dr & Pershing Rd,839600,41.8246,-87.61678,divvy station
Kilbourn Ave & Irving Park Rd,160200,41.953733,-87.740569,divvy station
Cottage Grove Ave & 43rd St,390300,41.816499,-87.606582,divvy station
Knox Ave & Montrose Ave,160200,41.960631,-87.745359,divvy station
Kedzie Ave & 52nd St,630400,41.7990641,-87.703446,divvy station
900 W Harrison St,841900,41.874754,-87.649807,divvy station
Sangamon St & Washington Blvd,833000,41.883165,-87.6511,divvy station
Broadway & Argyle St,31200,41.973815,-87.65966,divvy station
Nordica & Medill,831600,41.922278,-87.8020357,divvy station
Sedgwick St & Schiller St,80400,41.907626,-87.638566,divvy station
Paulina Ave & 87th St,711300,41.735629,-87.66552,divvy station
Wood St & Milwaukee Ave,241500,41.907655,-87.672552,divvy station
Clark St & Bryn Mawr Ave,30400,41.983593,-87.669154,divvy station
Morgan St & 31st St,600900,41.8378,-87.65114,divvy station
Montrose Harbor,31400,41.963982,-87.638181,divvy station
Kostner Ave & Lake St,260300,41.885928,-87.73541,divvy station
Clinton St & Lake St,280100,41.885637,-87.641823,divvy station
Columbus Ave & 79th St,700401,41.749119,-87.704263,divvy station
Kedzie Ave & 45th St,842800,41.8113904,-87.7040052,divvy station
Wood St & Chicago Ave,243200,41.895634,-87.672069,divvy station
Paulina St & 18th St,310800,41.857901,-87.668745,divvy station
Halsted St & Roosevelt Rd,841900,41.867324,-87.648625,divvy station
Homan Ave & Fillmore St,843000,41.868114,-87.7109257,divvy station
Kedzie Ave & 73rd St,661100,41.760703,-87.702292,divvy station
Marshfield Ave & 59th St,670300,41.786833,-87.666215,divvy station
Elston Ave & George St,210900,41.934003,-87.690823,divvy station
Stony Island Ave & 64th St,843900,41.778881,-87.586647,divvy station
Racine Ave & 13th St,842900,41.865054,-87.656959,divvy station
Kenosha Ave & Wellington Ave,200100,41.934457,-87.733795,divvy station
Oak Park & Wellington,180100,41.934586,-87.7959613,divvy station
Kildare Ave & 55th St,620200,41.793357,-87.730598,divvy station
Shields Ave & 31st St,340300,41.838464,-87.635406,divvy station
State St & 33rd St,842000,41.834734,-87.625813,divvy station
Whipple St & Roosevelt Rd,838600,41.866554,-87.701329,divvy station
Ashland Ave & 63rd St,671200,41.779374,-87.664843,divvy station
Ashland Ave & Garfield Blvd,670200,41.792822,-87.664429,divvy station
Maryland Ave & 104th St,500200,41.705588,-87.602938,divvy station
W Armitage Ave & N Sheffield Ave,832600,41.917805,-87.653449,divvy station
Leamington Ave & Hirsch St,250800,41.9058405,-87.7548602,divvy station
Stockton Dr & Wrightwood Ave,70101,41.93132,-87.638742,divvy station
Hamlin Ave & 62nd Pl,650100,41.779953,-87.7178221,divvy station
Oketo Ave & Addison St,170800,41.9449659,-87.8118989,divvy station
Wabash Ave & Grand Ave,81500,41.891466,-87.626761,divvy station
Damen Ave & Thomas St (Augusta Blvd),242300,41.901315,-87.677409,divvy station
Laramie Ave & Madison St,252102,41.880207,-87.755337,divvy station
May St & 69th St,681100,41.768938,-87.652934,divvy station
Blue Island Ave & 18th St,310600,41.857556,-87.661535,divvy station
Clarendon Ave & Junior Ter,31400,41.961004,-87.649603,divvy station
Millennium Park,320100,41.8810317,-87.62408432,divvy station
Western Ave & Division St,242500,41.902893,-87.687275,divvy station
Southport Ave & Clark St,60100,41.957081,-87.664199,divvy station
Hamlin Ave & Grand Ave,230700,41.904035,-87.721563,divvy station
Drake Ave & Addison St,160800,41.947326,-87.717582,divvy station
Pulaski Rd & 84th St,700302,41.740407,-87.721907,divvy station
Stony Island Ave & South Chicago Ave,450300,41.751173,-87.585337,divvy station
Orleans St & Elm St,838300,41.902924,-87.637715,divvy station
Lincoln Ave & Balmoral Ave,40202,41.979461,-87.693013,divvy station
Cicero Ave & Lake St,251800,41.886841,-87.745261,divvy station
Wells St & Elm St,81000,41.903222,-87.634324,divvy station
Claremont Ave & Hirsch St,241200,41.907781,-87.685854,divvy station
Lawndale Ave & 30th St,301702,41.8389124,-87.7168955,divvy station
Stony Island Ave & 63rd St,843900,41.780506,-87.586853,divvy station
Rockwell St & Fletcher St,210900,41.938689,-87.692972,divvy station
Hampden Ct & Diversey Ave,70102,41.9325593,-87.6423847,divvy station
Cicero Ave & Grace St,831700,41.94973,-87.7469526,divvy station
Calumet Ave & 71st St,691000,41.7655080058,-87.616917925,divvy station
Long & Irving Park,150700,41.953038,-87.7621632,divvy station
Calumet Park,520100,41.7137098304,-87.5308442116,divvy station
Racine Ave & 57th St,680500,41.7896968805,-87.6546978951,divvy station
California Ave & Marquette Rd,660900,41.771611,-87.693331,divvy station
Springfield Ave & 71st St,650400,41.764484,-87.720028,divvy station
Avenue L & 114th St,520600,41.6881169,-87.5365497,divvy station
Dodge Ave & Mulford St,810301,42.023463,-87.699595,divvy station
Sheridan Rd & Columbia Ave,10502,42.004583,-87.661406,divvy station
Ashland Ave & Lake St,280400,41.88592,-87.66717,divvy station
Racine Ave & Wrightwood Ave,70500,41.928887,-87.658971,divvy station
Parkside Ave & Armitage Ave,191302,41.916907,-87.767173,divvy station
Sedgwick St & Webster Ave,71400,41.922167,-87.638888,divvy station
Archer Ave & 43rd St,580502,41.8154913,-87.7024412,divvy station
Dauphin Ave & 87th St,440800,41.73648,-87.601252,divvy station
Francisco Ave & Chicago Ave,242700,41.895745,-87.698653,divvy station
Bennett Ave & 79th St,834200,41.751785,-87.578496,divvy station
Sacramento Ave & 25th St,301100,41.846506,-87.700139,divvy station
Kedzie Ave & Milwaukee Ave,220602,41.929567,-87.707857,divvy station
Central Park Ave & Ohio St,231500,41.8918718,-87.7163879,divvy station
Ellis Ave & 83rd St,440102,41.744123,-87.599034,divvy station
Lincoln Ave & Peterson Ave,20701,41.990267,-87.70857,divvy station
Greenview Ave & Fullerton Ave,70600,41.92533,-87.6658,divvy station
Southport Ave & Waveland Ave,61200,41.94815,-87.66394,divvy station
Austin Blvd & Madison St,252000,41.880281,-87.774453,divvy station
Major Taylor Trail & 115th St,530300,41.6849315952,-87.6452887058,divvy station
Indiana Ave & 26th St,841000,41.845687,-87.622481,divvy station
Rockwell St & Archer Ave,580100,41.823324,-87.689685,divvy station
State St & 79th St,440300,41.750794,-87.624424,divvy station
